sample_id,source_image,target_image,instruction,edit_type,subject_category,subject_description,original_background,target_background,keep_constraints,negative_constraints,source_generator,edit_generator,subject_bbox,subject_mask_path,qc_status,reject_reason,split,base_sample_id,extension_axis
sbg_cov_000036,supplemental/coverage_extension/source/sbg_cov_000036.png,supplemental/coverage_extension/target/sbg_cov_000036.png,保持主体a koala holding a eucalyptus branch的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从eucalyptus woodland改为the original background with shelves added behind the subject。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。,background_object,animal,a koala holding a eucalyptus branch,eucalyptus woodland,the original background with shelves added behind the subject,subject_identity_preserved;subject_pose_preserved;subject_color_material_preserved;subject_size_position_preserved,no_subject_change;no_subject_occlusion;no_style_transfer_on_subject;no_extra_main_subject,chatgpt_image2,scripted_background_composite_v1,"200,175,904,992",supplemental/coverage_extension/masks/sbg_cov_000036.png,accepted,,test,sbg_000036,animal_background_object
sbg_cov_000037,supplemental/coverage_extension/source/sbg_cov_000037.png,supplemental/coverage_extension/target/sbg_cov_000037.png,保持主体a glossy white ceramic teapot with a curved spout的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从wooden kitchen table改为a quiet library reading room。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。,background_replace,object,a glossy white ceramic teapot with a curved spout,wooden kitchen table,a quiet library reading room,subject_identity_preserved;subject_pose_preserved;subject_color_material_preserved;subject_size_position_preserved,no_subject_change;no_subject_occlusion;no_style_transfer_on_subject;no_extra_main_subject,chatgpt_image2,scripted_background_composite_v1,"225,200,829,904",supplemental/coverage_extension/masks/sbg_cov_000037.png,accepted,,train,sbg_000051,object_background_replace
sbg_cov_000038,supplemental/coverage_extension/source/sbg_cov_000038.png,supplemental/coverage_extension/target/sbg_cov_000038.png,保持主体a red city bicycle with a black seat and front basket的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从quiet street corner改为a clean science museum gallery。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。,background_replace,object,a red city bicycle with a black seat and front basket,quiet street corner,a clean science museum gallery,subject_identity_preserved;subject_pose_preserved;subject_color_material_preserved;subject_size_position_preserved,no_subject_change;no_subject_occlusion;no_style_transfer_on_subject;no_extra_main_subject,chatgpt_image2,scripted_background_composite_v1,"225,200,829,904",supplemental/coverage_extension/masks/sbg_cov_000038.png,accepted,,train,sbg_000052,object_background_replace
sbg_cov_000039,supplemental/coverage_extension/source/sbg_cov_000039.png,supplemental/coverage_extension/target/sbg_cov_000039.png,保持主体a black vintage film camera with silver lens rings的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从photography studio desk改为a bright botanical greenhouse。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。,background_replace,object,a black vintage film camera with silver lens rings,photography studio desk,a bright botanical greenhouse,subject_identity_preserved;subject_pose_preserved;subject_color_material_preserved;subject_size_position_preserved,no_subject_change;no_subject_occlusion;no_style_transfer_on_subject;no_extra_main_subject,chatgpt_image2,scripted_background_composite_v1,"225,200,829,904",supplemental/coverage_extension/masks/sbg_cov_000039.png,accepted,,train,sbg_000053,object_background_replace
sbg_cov_000040,supplemental/coverage_extension/source/sbg_cov_000040.png,supplemental/coverage_extension/target/sbg_cov_000040.png,保持主体a blue canvas backpack with brown straps的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从school hallway改为a calm lakeside dock。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。,background_replace,object,a blue canvas backpack with brown straps,school hallway,a calm lakeside dock,subject_identity_preserved;subject_pose_preserved;subject_color_material_preserved;subject_size_position_preserved,no_subject_change;no_subject_occlusion;no_style_transfer_on_subject;no_extra_main_subject,chatgpt_image2,scripted_background_composite_v1,"225,200,829,904",supplemental/coverage_extension/masks/sbg_cov_000040.png,accepted,,train,sbg_000054,object_background_replace
sbg_cov_000041,supplemental/coverage_extension/source/sbg_cov_000041.png,supplemental/coverage_extension/target/sbg_cov_000041.png,保持主体a simple wooden chair with a woven seat的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从minimal dining room改为a quiet library reading room。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。,background_replace,object,a simple wooden chair with a woven seat,minimal dining room,a quiet library reading room,subject_identity_preserved;subject_pose_preserved;subject_color_material_preserved;subject_size_position_preserved,no_subject_change;no_subject_occlusion;no_style_transfer_on_subject;no_extra_main_subject,chatgpt_image2,scripted_background_composite_v1,"225,200,829,904",supplemental/coverage_extension/masks/sbg_cov_000041.png,accepted,,train,sbg_000055,object_background_replace
sbg_cov_000042,supplemental/coverage_extension/source/sbg_cov_000042.png,supplemental/coverage_extension/target/sbg_cov_000042.png,保持主体a transparent glass vase with a narrow neck的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从bright living room shelf改为a clean science museum gallery。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。,background_replace,object,a transparent glass vase with a narrow neck,bright living room shelf,a clean science museum gallery,subject_identity_preserved;subject_pose_preserved;subject_color_material_preserved;subject_size_position_preserved,no_subject_change;no_subject_occlusion;no_style_transfer_on_subject;no_extra_main_subject,chatgpt_image2,scripted_background_composite_v1,"225,200,829,904",supplemental/coverage_extension/masks/sbg_cov_000042.png,accepted,,test,sbg_000056,object_background_replace
sbg_cov_000043,supplemental/coverage_extension/source/sbg_cov_000043.png,supplemental/coverage_extension/target/sbg_cov_000043.png,保持主体a single yellow rain boot standing upright的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从mudroom floor改为a bright botanical greenhouse。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。,background_replace,object,a single yellow rain boot standing upright,mudroom floor,a bright botanical greenhouse,subject_identity_preserved;subject_pose_preserved;subject_color_material_preserved;subject_size_position_preserved,no_subject_change;no_subject_occlusion;no_style_transfer_on_subject;no_extra_main_subject,chatgpt_image2,scripted_background_composite_v1,"225,200,829,904",supplemental/coverage_extension/masks/sbg_cov_000043.png,accepted,,train,sbg_000057,object_background_replace
sbg_cov_000044,supplemental/coverage_extension/source/sbg_cov_000044.png,supplemental/coverage_extension/target/sbg_cov_000044.png,保持主体a small silver toy robot with round eyes的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从child's play table改为a calm lakeside dock。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。,background_replace,object,a small silver toy robot with round eyes,child's play table,a calm lakeside dock,subject_identity_preserved;subject_pose_preserved;subject_color_material_preserved;subject_size_position_preserved,no_subject_change;no_subject_occlusion;no_style_transfer_on_subject;no_extra_main_subject,chatgpt_image2,scripted_background_composite_v1,"225,200,829,904",supplemental/coverage_extension/masks/sbg_cov_000044.png,accepted,,train,sbg_000058,object_background_replace
sbg_cov_000045,supplemental/coverage_extension/source/sbg_cov_000045.png,supplemental/coverage_extension/target/sbg_cov_000045.png,保持主体a green metal watering can with a long spout的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从garden shed改为a quiet library reading room。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。,background_replace,object,a green metal watering can with a long spout,garden shed,a quiet library reading room,subject_identity_preserved;subject_pose_preserved;subject_color_material_preserved;subject_size_position_preserved,no_subject_change;no_subject_occlusion;no_style_transfer_on_subject;no_extra_main_subject,chatgpt_image2,scripted_background_composite_v1,"225,200,829,904",supplemental/coverage_extension/masks/sbg_cov_000045.png,accepted,,train,sbg_000059,object_background_replace
sbg_cov_000046,supplemental/coverage_extension/source/sbg_cov_000046.png,supplemental/coverage_extension/target/sbg_cov_000046.png,保持主体a clean white sneaker with flat laces的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从concrete floor改为a clean science museum gallery。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。,background_replace,object,a clean white sneaker with flat laces,concrete floor,a clean science museum gallery,subject_identity_preserved;subject_pose_preserved;subject_color_material_preserved;subject_size_position_preserved,no_subject_change;no_subject_occlusion;no_style_transfer_on_subject;no_extra_main_subject,chatgpt_image2,scripted_background_composite_v1,"225,200,829,904",supplemental/coverage_extension/masks/sbg_cov_000046.png,accepted,,train,sbg_000060,object_background_replace
sbg_cov_000047,supplemental/coverage_extension/source/sbg_cov_000047.png,supplemental/coverage_extension/target/sbg_cov_000047.png,保持主体a brass compass with a glass top的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从map-covered desk改为a bright botanical greenhouse。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。,background_replace,object,a brass compass with a glass top,map-covered desk,a bright botanical greenhouse,subject_identity_preserved;subject_pose_preserved;subject_color_material_preserved;subject_size_position_preserved,no_subject_change;no_subject_occlusion;no_style_transfer_on_subject;no_extra_main_subject,chatgpt_image2,scripted_background_composite_v1,"225,200,829,904",supplemental/coverage_extension/masks/sbg_cov_000047.png,accepted,,train,sbg_000061,object_background_replace
sbg_cov_000048,supplemental/coverage_extension/source/sbg_cov_000048.png,supplemental/coverage_extension/target/sbg_cov_000048.png,保持主体a folded red umbrella with a black handle的身份、轮廓、姿态、颜色、材质、大小和画面位置不变，仅将背景从entryway wall改为a calm lakeside dock。不要改变主体，不要新增遮挡主体的物体，不要改变主体风格。,background_replace,object,a folded red umbrella with a black handle,entryway wall,a calm lakeside dock,subject_identity_preserved;subject_pose_preserved;subject_color_material_preserved;subject_size_position_preserved,no_subject_change;no_subject_occlusion;no_style_transfer_on_subject;no_extra_main_subject,chatgpt_image2,scripted_background_composite_v1,"225,200,829,904",supplemental/coverage_extension/masks/sbg_cov_000048.png,accepted,,test,sbg_000062,object_background_replace
